📺央视频道,#genre#
CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=77954cedc9129b5a32fc5051e38d53f2a899c7ac8a3816f202e171a39033d50f1e215095f4684658c35d35acfba5b76b4dfc1a9a6a0ec9fa3c481dee98b5d3f1cb4420d2aa955486a1f38d735e$!
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=70f89f57af3b961c4266d3657e4e2bed7511bb081c6f118dec56c9cb101146db53ddfdbba9b52724c71e79f51bfe5806d61d41f8429293537387c552fed0c21e259ae489a2a54a8accda0abf71$!
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3$!
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=1d0a7c51349d0d29392d62f5685c0adeccb58bc9a3ffea11a91caa97486b3676f1419283c7373cda120fc07d90d911e4191c58663b10666354a5140046e37437b3dfa6cb78242873fb16b97565$!
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=dd69c6da4ca875bfa3b2c373a896be579823c971f68c14aae1624ddc25a0b5bbf046484c0809601c25014abc49cfbf2f72bf0c59ab5ff81f304a187856c7a50e4d2b12f9eaf5d5627b50786e85$!
CCTV13,https://www.freetv.top/migu/608807423.m3u8?migutoken=776326ca258673fca618a4f3a2ff6e001516e1bd1de00a273f9321b167eace944b1fea149e58d9f61f99fdcb505524330bcadd896ad46e9264a6c57fcd05b0e7b924e3462804a5228697c43f3f$!
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=b1f130236741614ca1eaccd92217632731b3c3c0d831bbb7a25004e2ed6d8570b8de27efe2abc85d27a26651d421475c7d50ad99aa55c4aaf55222863fd9d0c80e6d6cf7b8ed52ec2e6cebdd95$!
CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=50dc3ccc2d27d7a93259df8360e0b3d4440519a8a4f9c636cce2d1bab0ddd72f5ecd496a69a4292eca1015e4c44727f9a6ee935a536f0720d3b21bee7f1c53aab112b3ab2e6aeb9982837ab99a$!
CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=dff047a9026f526223c0ed1adbfabbe258e37787a9dbf6c13ddfa3dfc5be6fc055e4ec23f97b75ae545c0a460100ac52ba7ebcfbc7dc5b37f2c7cd2138c72751b2aa7e843867bd1e89f39c0060$!
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8$!
CCTV2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8$!
CCTV3,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8$!
CCTV4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8$!
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8$!
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8$!
CCTV6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8$!
CCTV7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8$!
CCTV8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8$!
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8$!
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$!
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$!
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$!
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8$!
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$!
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8$!
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8$!
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8$!
CCTV1,http://39.134.65.175/PLTV/88888888/224/3221225816/1.m3u8$!
CCTV2,http://39.134.65.175/PLTV/88888888/224/3221225599/1.m3u8$!
CCTV3,http://39.134.65.175/PLTV/88888888/224/3221225799/1.m3u8$!
CCTV4,http://39.134.65.175/PLTV/88888888/224/3221225797/1.m3u8$!
CCTV5,http://39.134.65.175/PLTV/88888888/224/3221225818/1.m3u8$!
CCTV5+,http://39.134.65.175/PLTV/88888888/224/3221225507/1.m3u8$!
CCTV6,http://39.134.65.175/PLTV/88888888/224/3221225814/1.m3u8$!
CCTV7,http://39.134.65.175/PLTV/88888888/224/3221225671/1.m3u8$!
CCTV8,http://39.134.65.175/PLTV/88888888/224/3221225795/1.m3u8$!
CCTV9,http://39.134.65.175/PLTV/88888888/224/3221225676/1.m3u8$!
CCTV10,http://39.134.65.175/PLTV/88888888/224/3221225677/1.m3u8$!
CCTV11,http://39.134.65.175/PLTV/88888888/224/3221225517/1.m3u8$!
CCTV12,http://39.134.65.175/PLTV/88888888/224/3221225669/1.m3u8$!
CCTV13,http://39.134.65.175/PLTV/88888888/224/3221225812/1.m3u8$!
CCTV14,http://39.134.65.175/PLTV/88888888/224/3221225674/1.m3u8$!
CCTV15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8$!
CCTV16,http://39.134.65.173/PLTV/88888888/224/3221225893/1.m3u8$!
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8$!
CCTV4K
CCTV8K
🛰卫视频道,#genre#
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$!
安多卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225659$!
北京卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226450$!
兵团卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226439$!
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$!
东方卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226345$!
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226341$!
甘肃卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225633
广东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226248$!
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$!
海南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226465$!
河北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226406$!
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480$!
湖北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226477$!
湖南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226307$!
黑龙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226585$!
吉林卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226397$!
江苏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226310$!
江西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226344$!
康巴卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225660$!
辽宁卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226546$!
内蒙古卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225634$!
宁夏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225632$!
青海卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225628$!
山东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226456$!
山西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225624$!
陕西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225625$!
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$!
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313$!
三沙卫视,http://115.120.210.199/proxy/jsyd.php?p=gitv&id=G_SANSHA-HQ.m3u8$!
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459$!
新疆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225635$!
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225638$!
云南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226444$!
延边卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226516$!
浙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226339$!
北京卫视,http://39.134.65.162/PLTV/88888888/224/3221225931/1.m3u8$!
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225942/1.m3u8$!
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225959/1.m3u8$!
江苏卫视,http://39.134.65.177/PLTV/88888888/224/3221225938/1.m3u8$!
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8$!
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$!
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$!
黑龙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225994/1.m3u8$!
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$!
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$!
东南卫视,http://39.134.65.173/PLTV/88888888/224/3221225950/1.m3u8$!
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$!
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$!
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$!
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$!
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$!
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$!
湖北卫视,http://39.134.65.173/PLTV/88888888/224/3221225975/1.m3u8$!
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8$!
吉林卫视,http://39.134.65.173/PLTV/88888888/224/3221226013/1.m3u8$!
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$!
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8$!
广西卫视,http://39.134.65.141/PLTV/88888888/224/3221226024/1.m3u8$!
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8$!
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8$!
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8$!
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8$!
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8$!
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8$!
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8$!
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8$!
延边卫视,http://39.134.65.181/PLTV/88888888/224/3221226040/1.m3u8$!
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8$!

🌊港·澳·台,#genre#
凤凰卫视中文台,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$!
凤凰卫视资讯台,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$!
凤凰卫视香港台,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$!
凤凰中文
凤凰资讯
凤凰香港
TVB翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$!
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$!
TVB+,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$!
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$!
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$!
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8$!
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$!
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$!
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$!
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8$!
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$!
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8$!
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8$!
千禧经典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8$!
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8$!
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8$!
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8$!
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8$!
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$!
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8$!
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8$!
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8$!
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8$!
viutv,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8$!
靖天电影,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8$!
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8$!
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8$!
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8$!
龙华电影,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8$!
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8$!
龙华经典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8$!
viutv6,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8$!
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8$!
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$!
无线卫星新闻台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8$!
龙华日韩,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8$!
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8$!
france24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8$!
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8$!
亚洲新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8$!
东方卫视国际频道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$!
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8$!
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8$!
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8$!
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8$!
IFUN动漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8$!
NHKWorld,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8$!
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8$!
NHK東京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8$!
LoveNature,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8$!
LoveNature,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8$!
Astro iQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8$!
Astro Xing He,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8$!
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8$!
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$!

🌈安徽频道,#genre#
安徽经济生活
安徽影视
安徽公共
安徽综艺体育
安徽导视
安徽农业科教
安徽国际
安徽移动电视
合肥公共
合肥新闻

🌠北京频道,#genre#
北京文艺
北京纪实科教
北京影视
北京财经
北京体育休闲
北京生活
北京新闻
北京卡酷少儿
北京国际
萌宠TV
淘Baby
淘电影
淘精彩
淘剧场
淘娱乐

☘️湖南频道,#genre#
湖南国际
湖南经视
湖南都市
湖南娱乐
湖南电视剧
湖南爱晚
湖南电影
金鹰卡通
金鹰纪实
先锋乒羽
快乐垂钓
长沙新闻
长沙政法
长沙影视
长沙女性

🎥 江苏频道,#genre#
江苏国际
江苏城市
江苏新闻
江苏综艺
江苏影视
江苏教育
江苏体育休闲
江苏财富天下
江苏优漫卡通
南京信息
南京十八
南京娱乐
南京少儿
南京教科
南京新闻综合
南京生活

📹︎ 上海频道,#genre#
上海新闻综合
上海ICS外语
上海东方影视
上海五星体育
上海第一财经
上海都市
纪实人文
哈哈炫动
动漫秀场
游戏风云
法治天地
劲爆体育
魅力足球
金色学堂
欢笑剧场
七彩戏剧
生活时尚
乐游
都市剧场
东方财经
新视觉

🎶浙江频道,#genre#
浙江新闻
浙江经市
之江纪录
钱江都市
浙江民生休闲
浙江少儿
浙江国际
浙江教科影视
杭州综合
杭州明珠
杭州生活
杭州影视
杭州青少
杭州少体
杭州导视
宁波TV1
宁波TV2
宁波TV3
宁波TV4
宁波TV5

🎬CHC频道,#genre#
CHC家庭影院
CHC影迷电影
CHC动作电影
CHC高清电影
黑莓电影
黑莓动画
哒啵电竞
哒啵赛事

🎮IHOT,#genre#
IHOT爱电竞
IHOT爱谍战
IHOT爱动漫
IHOT爱都市
IHOT爱怀旧
IHOT爱经典
IHOT爱科幻
IHOT爱科学
IHOT爱浪漫
IHOT爱历史
IHOT爱旅行
IHOT爱奇谈
IHOT爱青春
IHOT爱赛车
IHOT爱体育
IHOT爱玩具
IHOT爱喜剧
IHOT爱悬疑
IHOT爱幼教
IHOT爱院线

🪁NewTV,#genre#
NEWTV精品综合
NEWTV精品大剧
NEWTV精品纪录
NEWTV精品体育
NEWTV精品萌宠
NEWTV超级电视剧
NEWTV超级电影
NEWTV超级体育
NEWTV超级综艺
NEWTV潮妈辣婆
NEWTV东北热剧
NEWTV古装剧场
NEWTV欢乐剧场
NEWTV家庭剧场
NEWTV金牌综艺
NEWTV惊悚悬疑
NEWTV军旅剧场
NEWTV军事评论
NEWTV明星大片
NEWTV武博世界
NEWTV炫舞未来
NEWTV中国功夫

🐋海外频道,#genre#
AXS TV Now
